,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year
8240,79,196.97,1,119.898,35.518,3.0,1956
8241,79,196.97,1,140.608,36.2481,3.0,1956
8242,79,196.97,1,159.649,38.338,3.0,1956
8243,79,196.97,1,198.307,38.6853,3.0,1956
8244,79,196.97,1,240.483,37.184,3.0,1956
8245,79,196.97,1,298.218,36.7569,3.0,1956
8246,79,196.97,1,321.734,34.795,3.0,1956
8247,79,196.97,1,331.36,35.7488,3.0,1956
8248,79,196.97,1,331.462,35.2295,3.0,1956
8249,79,196.97,1,338.558,34.7898,3.0,1956
8250,79,196.97,1,391.386,31.6882,3.0,1956
8251,79,196.97,1,488.944,29.2511,3.0,1956
8252,79,196.97,1,589.313,26.7757,3.0,1956
8253,79,196.97,1,98.125,41.0003,4.0,1980
8254,79,196.97,1,122.744,42.8205,4.0,1980
8255,79,196.97,1,156.086,42.7052,4.0,1980
8256,79,196.97,1,198.237,41.0075,4.0,1980
8257,79,196.97,1,224.12,40.0389,4.0,1980
8258,79,196.97,1,242.593,39.6891,4.0,1980
8259,79,196.97,1,277.747,37.6261,4.0,1980
8260,79,196.97,1,278.949,35.9388,4.0,1980
8261,79,196.97,1,331.357,35.3312,4.0,1980
8262,79,196.97,1,333.934,34.3086,4.0,1980
8263,79,196.97,1,373.892,33.5315,4.0,1980
8264,79,196.97,1,426.611,31.2929,4.0,1980
8265,79,196.97,1,436.662,30.8118,4.0,1980
8266,79,196.97,1,2.652,8.6423,15.0,1980
8267,79,196.97,1,4.192,12.1824,15.0,1980
8268,79,196.97,1,5.642,15.2588,15.0,1980
8269,79,196.97,1,7.241,17.4685,15.0,1980
8270,79,196.97,1,7.655,17.9927,15.0,1980
8271,79,196.97,1,8.058,18.4696,15.0,1980
8272,79,196.97,1,8.851,19.6499,15.0,1980
8273,79,196.97,1,9.642,20.9812,15.0,1980
8274,79,196.97,1,11.365,22.9091,15.0,1980
8275,79,196.97,1,13.107,24.6673,15.0,1980
8276,79,196.97,1,14.808,25.9151,15.0,1980
8277,79,196.97,1,79.4,33.23,3.0,1984
8278,79,196.97,1,111.2,35.43,3.0,1984
8279,79,196.97,1,117.2,36.9,3.0,1984
8280,79,196.97,1,137.4,36.55,3.0,1984
8281,79,196.97,1,149.9,36.51,3.0,1984
8282,79,196.97,1,174.7,36.68,3.0,1984
8283,79,196.97,1,204.1,35.94,3.0,1984
8284,79,196.97,1,213.7,37.2,3.0,1984
8285,79,196.97,1,218.6,36.28,3.0,1984
8286,79,196.97,1,239.4,34.98,3.0,1984
8287,79,196.97,1,249.2,35.33,3.0,1984
8288,79,196.97,1,269.3,34.53,3.0,1984
8289,79,196.97,1,287.8,33.07,3.0,1984
8290,79,196.97,1,290.9,33.66,3.0,1984
8291,79,196.97,1,320.5,32.57,3.0,1984
8292,79,196.97,1,327.1,34.1,3.0,1984
8293,79,196.97,1,338.7,31.08,3.0,1984
8294,79,196.97,1,371.7,30.71,3.0,1984
8295,79,196.97,1,420.4,30.3,3.0,1984
8296,79,196.97,1,434.3,28.23,3.0,1984
8297,79,196.97,1,474.1,27.56,3.0,1984
8298,79,196.97,1,504.8,26.75,3.0,1984
8299,79,196.97,1,8.45,18.6472,6.0,1972
8300,79,196.97,1,10.011,19.5433,6.0,1972
8301,79,196.97,1,15.892,25.1241,6.0,1972
8302,79,196.97,1,17.127,26.7605,6.0,1972
8303,79,196.97,1,19.534,28.2273,6.0,1972
8304,79,196.97,1,24.582,30.6085,6.0,1972
8305,79,196.97,1,26.933,31.9477,6.0,1972
8306,79,196.97,1,28.324,33.4003,6.0,1972
8307,79,196.97,1,2000.0,14.3327,0.9,1977
8308,79,196.97,1,33.746,25.0135,5.0,1992
8309,79,196.97,1,36.511,25.8891,5.0,1992
8310,79,196.97,1,39.502,26.7727,5.0,1992
8311,79,196.97,1,42.739,27.6602,5.0,1992
8312,79,196.97,1,46.241,28.5472,5.0,1992
8313,79,196.97,1,50.03,29.4286,5.0,1992
8314,79,196.97,1,54.13,30.2986,5.0,1992
8315,79,196.97,1,58.565,31.151,5.0,1992
8316,79,196.97,1,63.364,31.979,5.0,1992
8317,79,196.97,1,68.556,32.7753,5.0,1992
8318,79,196.97,1,74.173,33.5324,5.0,1992
8319,79,196.97,1,80.251,34.2422,5.0,1992
8320,79,196.97,1,86.826,34.8968,5.0,1992
8321,79,196.97,1,93.941,35.4883,5.0,1992
8322,79,196.97,1,101.638,36.0089,5.0,1992
8323,79,196.97,1,109.966,36.4513,5.0,1992
8324,79,196.97,1,118.977,36.8089,5.0,1992
8325,79,196.97,1,128.725,37.0759,5.0,1992
8326,79,196.97,1,139.273,37.2476,5.0,1992
8327,79,196.97,1,150.685,37.3204,5.0,1992
8328,79,196.97,1,163.032,37.2922,5.0,1992
8329,79,196.97,1,176.39,37.1622,5.0,1992
8330,79,196.97,1,190.843,36.9312,5.0,1992
8331,79,196.97,1,206.481,36.6012,5.0,1992
8332,79,196.97,1,223.4,36.176,5.0,1992
8333,79,196.97,1,241.705,35.6604,5.0,1992
8334,79,196.97,1,261.51,35.0604,5.0,1992
8335,79,196.97,1,282.938,34.3829,5.0,1992
8336,79,196.97,1,306.121,33.6357,5.0,1992
8337,79,196.97,1,331.204,32.827,5.0,1992
8338,79,196.97,1,358.343,31.9652,5.0,1992
8339,79,196.97,1,387.705,31.059,5.0,1992
8340,79,196.97,1,419.473,30.1169,5.0,1992
8341,79,196.97,1,453.844,29.1472,5.0,1992
8342,79,196.97,1,491.031,28.1576,5.0,1992
8343,79,196.97,1,531.266,27.1556,5.0,1992
8344,79,196.97,1,574.797,26.148,5.0,1992
8345,79,196.97,1,621.895,25.1409,5.0,1992
8346,79,196.97,1,672.852,24.1398,5.0,1992
8347,79,196.97,1,727.985,23.1495,5.0,1992
8348,79,196.97,1,336.0,33.57,3.5,1967
8349,79,196.97,1,388.0,31.68,3.5,1967
8350,79,196.97,1,440.0,30.22,3.5,1967
8351,79,196.97,1,489.0,28.84,3.5,1967
8352,79,196.97,1,544.0,27.74,3.5,1967
8353,79,196.97,1,595.0,26.54,3.5,1967
8354,79,196.97,1,646.0,25.75,3.5,1967
8355,79,196.97,1,697.0,24.89,3.5,1967
8356,79,196.97,1,748.0,24.23,3.5,1967
8357,79,196.97,1,798.0,23.49,3.5,1967
8358,79,196.97,1,849.0,22.86,3.5,1967
8359,79,196.97,1,900.0,22.43,3.5,1967
8360,79,196.97,1,950.0,21.82,3.5,1967
8361,79,196.97,1,1000.0,21.32,3.5,1967
8362,79,196.97,1,1051.0,20.82,3.5,1967
8363,79,196.97,1,1201.0,19.59,3.5,1967
8364,79,196.97,1,1351.0,18.61,3.5,1967
8365,79,196.97,1,1501.0,18.02,3.5,1967
8366,79,196.97,1,1651.0,17.13,3.5,1967
8367,79,196.97,1,1799.0,16.66,3.5,1967
8368,79,196.97,1,1950.0,15.92,3.5,1967
8369,79,196.97,1,2150.0,15.24,3.5,1967
8370,79,196.97,1,2349.0,14.68,3.5,1967
8371,79,196.97,1,2548.0,14.12,3.5,1967
8372,79,196.97,1,2748.0,13.46,3.5,1967
8373,79,196.97,1,3044.0,12.96,3.5,1967
8374,79,196.97,1,3443.0,12.17,3.5,1967
8375,79,196.97,1,4038.0,11.04,3.5,1967
8376,79,196.97,1,4931.0,9.92,3.5,1967
8377,79,196.97,1,5922.0,8.69,3.5,1967
8378,79,196.97,1,394.06,32.0876,4.5,1955
8379,79,196.97,1,395.802,31.6074,4.5,1955
8380,79,196.97,1,397.206,31.0927,4.5,1955
8381,79,196.97,1,399.738,31.8383,4.5,1955
8382,79,196.97,1,400.029,31.5063,4.5,1955
8383,79,196.97,1,478.62,28.5662,4.5,1955
8384,79,196.97,1,480.596,29.4032,4.5,1955
8385,79,196.97,1,496.712,29.2734,4.5,1955
8386,79,196.97,1,496.885,28.781,4.5,1955
8387,79,196.97,1,497.083,28.22,4.5,1955
8388,79,196.97,1,697.813,24.6624,4.5,1955
8389,79,196.97,1,698.172,23.6433,4.5,1955
8390,79,196.97,1,708.197,24.4383,4.5,1955
8391,79,196.97,1,710.7,24.7716,4.5,1955
8392,79,196.97,1,711.067,23.7296,4.5,1955
8393,79,196.97,1,898.626,21.8607,4.5,1955
8394,79,196.97,1,898.795,21.3798,4.5,1955
8395,79,196.97,1,911.367,22.3822,4.5,1955
8396,79,196.97,1,911.493,22.0272,4.5,1955
8397,79,196.97,1,966.728,21.9161,4.5,1955
8398,79,196.97,1,969.708,21.3908,4.5,1955
8399,79,196.97,1,973.797,20.6941,4.5,1955
8400,79,196.97,1,974.18,21.5876,4.5,1955
8401,79,196.97,1,975.48,21.3706,4.5,1955
8402,79,196.97,1,4.7,10.124,8.0,1962
8403,79,196.97,1,7.547,13.7321,8.0,1962
8404,79,196.97,1,10.314,16.8827,8.0,1962
8405,79,196.97,1,16.966,21.1814,8.0,1962
8406,79,196.97,1,364.0,27.8021,10.0,1949
8407,79,196.97,1,366.0,26.4938,10.0,1949
8408,79,196.97,1,1001.0,19.2979,10.0,1949
8409,79,196.97,1,1002.0,19.2979,10.0,1949
8410,79,196.97,1,1003.0,19.625,10.0,1949
8411,79,196.97,1,7000.0,7.2809,0.4,1974
8412,79,196.97,1,6500.0,7.693,0.3,1979
8413,79,196.97,1,3000.0,12.0072,0.3,1984
8414,79,196.97,1,3500.0,11.0489,0.3,1984
8415,79,196.97,1,4000.0,10.2377,0.3,1984
8416,79,196.97,1,4500.0,9.5803,0.3,1984
8417,79,196.97,1,5000.0,9.0144,0.3,1984
8418,79,196.97,1,5500.0,8.5173,0.3,1984
8419,79,196.97,1,6000.0,8.0691,0.3,1984
8420,79,196.97,1,6500.0,7.693,0.3,1984
8421,79,196.97,1,7000.0,7.343,0.3,1984
8422,79,196.97,1,7500.0,7.0323,0.3,1984
8423,79,196.97,1,8000.0,6.7575,0.3,1984
8424,79,196.97,1,50.0,19.9521,3.0,1953
8425,79,196.97,1,75.0,25.1854,3.0,1953
8426,79,196.97,1,100.0,28.4563,3.0,1953
8427,79,196.97,1,150.0,29.4375,3.0,1953
8428,79,196.97,1,200.0,28.9469,3.0,1953
8429,79,196.97,1,250.0,27.6385,3.0,1953
8430,79,196.97,1,300.0,26.3302,3.0,1953
8431,79,196.97,1,350.0,25.2508,3.0,1953
8432,79,196.97,1,400.0,24.3677,3.0,1953
8433,79,196.97,1,450.0,23.55,3.0,1953
8434,79,196.97,1,500.0,22.7323,3.0,1953
8435,79,196.97,1,550.0,22.0781,3.0,1953
8436,79,196.97,1,600.0,21.5875,3.0,1953
8437,79,196.97,1,650.0,21.0969,3.0,1953
8438,79,196.97,1,700.0,20.7698,3.0,1953
8439,79,196.97,1,750.0,20.2792,3.0,1953
8440,79,196.97,1,800.0,19.6904,3.0,1953
8441,79,196.97,1,850.0,19.2979,3.0,1953
8442,79,196.97,1,900.0,19.1344,3.0,1953
8443,79,196.97,1,950.0,18.9708,3.0,1953
8444,79,196.97,1,1000.0,18.6438,3.0,1953
8445,79,196.97,1,1050.0,18.4802,3.0,1953
8446,79,196.97,1,1100.0,18.055,3.0,1953
8447,79,196.97,1,1150.0,17.8915,3.0,1953
8448,79,196.97,1,1200.0,17.6625,3.0,1953
8449,79,196.97,1,1250.0,17.499,3.0,1953
8450,79,196.97,1,19.275,19.252,15.0,1983
8451,79,196.97,1,28.442,22.1098,15.0,1983
8452,79,196.97,1,40.334,24.061,15.0,1983
8453,79,196.97,1,49.742,25.7809,15.0,1983
8454,79,196.97,1,60.83,27.1433,15.0,1983
8455,79,196.97,1,72.994,28.2444,15.0,1983
8456,79,196.97,1,81.475,29.3689,15.0,1983
8457,79,196.97,1,91.756,30.1082,15.0,1983
8458,79,196.97,1,102.663,30.9567,15.0,1983
8459,79,196.97,1,112.689,31.6208,15.0,1983
8460,79,196.97,1,121.7,31.9978,15.0,1983
8461,79,196.97,1,131.964,32.5864,15.0,1983
8462,79,196.97,1,141.715,32.9834,15.0,1983
8463,79,196.97,1,152.057,33.1813,15.0,1983
8464,79,196.97,1,162.635,33.2899,15.0,1983
8465,79,196.97,1,183.259,33.1443,15.0,1983
8466,79,196.97,1,203.24,32.7387,15.0,1983
8467,79,196.97,1,225.389,31.9546,15.0,1983
8468,79,196.97,1,242.402,31.3868,15.0,1983
8469,79,196.97,1,262.601,30.7343,15.0,1983
8470,79,196.97,1,283.002,29.7048,15.0,1983
8471,79,196.97,1,301.99,29.2177,15.0,1983
8472,79,196.97,1,322.815,28.6676,15.0,1983
8473,79,196.97,1,342.999,27.8918,15.0,1983
8474,79,196.97,1,20.446,19.0666,5.0,1983
8475,79,196.97,1,41.074,23.2623,5.0,1983
8476,79,196.97,1,61.398,26.9417,5.0,1983
8477,79,196.97,1,82.65,29.5238,5.0,1983
8478,79,196.97,1,100.889,30.9128,5.0,1983
8479,79,196.97,1,122.43,32.0265,5.0,1983
8480,79,196.97,1,143.755,33.0654,5.0,1983
8481,79,196.97,1,163.14,33.3952,5.0,1983
8482,79,196.97,1,181.988,33.5014,5.0,1983
8483,79,196.97,1,203.505,32.7774,5.0,1983
8484,79,196.97,1,223.37,32.2278,5.0,1983
8485,79,196.97,1,242.164,31.1577,5.0,1983
8486,79,196.97,1,273.85,30.9687,5.0,1983
8487,79,196.97,1,282.583,29.4009,5.0,1983
8488,79,196.97,1,302.088,29.5108,5.0,1983
8489,79,196.97,1,331.845,28.3922,5.0,1983
8490,79,196.97,1,338.872,28.1378,5.0,1983
8491,79,196.97,1,184.0,39.5771,2.8,1959
8492,79,196.97,1,235.0,38.9229,2.8,1959
8493,79,196.97,1,286.0,36.3063,2.8,1959
8494,79,196.97,1,326.0,34.9979,2.8,1959
8495,79,196.97,1,300.0,33.5588,2.5,1979
8496,79,196.97,1,400.0,30.1898,2.5,1979
8497,79,196.97,1,500.0,27.5404,2.5,1979
8498,79,196.97,1,600.0,25.4798,2.5,1979
8499,79,196.97,1,700.0,23.8117,2.5,1979
8500,79,196.97,1,800.0,22.4379,2.5,1979
8501,79,196.97,1,900.0,21.2931,2.5,1979
8502,79,196.97,1,1000.0,20.3119,2.5,1979
8503,79,196.97,1,1000.0,20.3119,2.5,1979
8504,79,196.97,1,1100.0,19.4942,2.5,1979
8505,79,196.97,1,1200.0,18.7746,2.5,1979
8506,79,196.97,1,1300.0,18.1204,2.5,1979
8507,79,196.97,1,1400.0,17.5644,2.5,1979
8508,79,196.97,1,1500.0,17.041,2.5,1979
8509,79,196.97,1,359.0,27.8021,5.0,1953
8510,79,196.97,1,360.0,26.4938,5.0,1953
8511,79,196.97,1,999.0,19.625,5.0,1953
8512,79,196.97,1,1000.0,18.9708,5.0,1953
8513,79,196.97,1,1001.0,19.9521,5.0,1953
8514,79,196.97,1,1009.0,19.2979,5.0,1953
8515,79,196.97,1,1991.0,13.4104,5.0,1953
8516,79,196.97,1,33.184,24.1936,6.0,1980
8517,79,196.97,1,41.945,26.6462,6.0,1980
8518,79,196.97,1,61.376,29.6322,6.0,1980
8519,79,196.97,1,81.529,30.8416,6.0,1980
8520,79,196.97,1,100.424,32.6361,6.0,1980
8521,79,196.97,1,30.067,22.932,5.0,1982
8522,79,196.97,1,39.561,25.4929,5.0,1982
8523,79,196.97,1,50.473,27.3485,5.0,1982
8524,79,196.97,1,59.47,28.2815,5.0,1982
8525,79,196.97,1,70.256,29.1715,5.0,1982
8526,79,196.97,1,79.494,30.0605,5.0,1982
8527,79,196.97,1,89.702,30.757,5.0,1982
8528,79,196.97,1,98.968,31.3316,5.0,1982
8529,79,196.97,1,108.185,32.0164,5.0,1982
8530,79,196.97,1,119.021,32.294,5.0,1982
8531,79,196.97,1,129.533,32.5549,5.0,1982
8532,79,196.97,1,139.723,32.7935,5.0,1982
8533,79,196.97,1,148.377,32.998,5.0,1982
8534,79,196.97,1,159.248,33.1984,5.0,1982
8535,79,196.97,1,179.722,33.2122,5.0,1982
8536,79,196.97,1,199.043,32.828,5.0,1982
8537,79,196.97,1,218.617,32.124,5.0,1982
8538,79,196.97,1,239.334,31.3379,5.0,1982
8539,79,196.97,1,258.684,30.6393,5.0,1982
8540,79,196.97,1,279.74,29.5886,5.0,1982
8541,79,196.97,1,299.15,28.5038,5.0,1982
8542,79,196.97,1,0.162223,0.79984,15.0,2007
8543,79,196.97,1,0.265,1.03795,15.0,2007
8544,79,196.97,1,0.492763,1.34191,15.0,2007
8545,79,196.97,1,0.496,1.31587,15.0,2007
8546,79,196.97,1,0.68831,1.64976,15.0,2007
8547,79,196.97,1,0.99264,2.39436,15.0,2007
8548,79,196.97,1,1.28947,3.35544,15.0,2007
8549,79,196.97,1,1.47526,3.08141,15.0,2007
8550,79,196.97,1,1.93418,4.50782,15.0,2007
8551,79,196.97,1,1.983163,4.09381,15.0,2007
8552,79,196.97,1,2.62553,5.3077,15.0,2007
8553,79,196.97,1,2.95049,5.6124,15.0,2007
8554,79,196.97,1,3.27447,6.26214,15.0,2007
8555,79,196.97,1,3.96646,6.86806,15.0,2007
8556,79,196.97,1,4.42559,7.99534,15.0,2007
8557,79,196.97,1,4.91764,8.251,15.0,2007
8558,79,196.97,1,8.85001,12.649,15.0,2007
8559,79,196.97,1,0.492,1.16325,5.0,2008
8560,79,196.97,1,0.688,1.85765,5.0,2008
8561,79,196.97,1,0.983,2.58239,5.0,2008
8562,79,196.97,1,2.134,5.44528,5.0,2008
8563,79,196.97,1,2.626,5.97653,5.0,2008
8564,79,196.97,1,2.95,6.51464,5.0,2008
8565,79,196.97,1,3.196,6.86766,5.0,2008
8566,79,196.97,1,3.274,7.05123,5.0,2008
8567,79,196.97,1,3.933,7.90153,5.0,2008
8568,79,196.97,1,4.425,8.73218,5.0,2008
8569,79,196.97,1,4.917,9.29071,5.0,2008
8570,79,196.97,1,6.392,11.36723,5.0,2008
8571,79,196.97,1,7.867,12.65146,5.0,2008
8572,79,196.97,1,8.85,14.24291,5.0,2008
8573,79,196.97,1,9.834,13.06363,5.0,2008
8574,79,196.97,1,10.104,7.27,7.0,1968
8575,79,196.97,1,29.931,19.3846,7.0,1968
8576,79,196.97,1,49.925,27.6438,7.0,1968
8577,79,196.97,1,0.71,4.4,10.0,2002
8578,79,196.97,1,1.13,6.27,10.0,2002
8579,79,196.97,1,1.19,3.9,10.0,2002
8580,79,196.97,1,1.27,4.32,10.0,2002
8581,79,196.97,1,1.4,5.67,10.0,2002
8582,79,196.97,1,1.57,5.93,10.0,2002
8583,79,196.97,1,1.61,5.67,10.0,2002
8584,79,196.97,1,1.62,5.5,10.0,2002
8585,79,196.97,1,1.63,6.78,10.0,2002
8586,79,196.97,1,1.82,5.67,10.0,2002
8587,79,196.97,1,2.12,7.45,10.0,2002
8588,79,196.97,1,2.13,7.03,10.0,2002
8589,79,196.97,1,2.32,6.1,10.0,2002
8590,79,196.97,1,2.55,8.98,10.0,2002
8591,79,196.97,1,2.74,7.96,10.0,2002
8592,79,196.97,1,3.0,8.89,10.0,2002
8593,79,196.97,1,3.24,8.47,10.0,2002
8594,79,196.97,1,3.51,10.67,10.0,2002
8595,79,196.97,1,3.76,8.64,10.0,2002
8596,79,196.97,1,4.21,10.08,10.0,2002
8597,79,196.97,1,4.5,11.77,10.0,2002
8598,79,196.97,1,4.5,11.94,10.0,2002
8599,79,196.97,1,4.71,10.33,10.0,2002
8600,79,196.97,1,4.9,12.62,10.0,2002
8601,79,196.97,1,5.3,9.4,10.0,2002
8602,79,196.97,1,5.47,13.21,10.0,2002
8603,79,196.97,1,5.7,11.35,10.0,2002
8604,79,196.97,1,5.9,13.21,10.0,2002
8605,79,196.97,1,6.2,11.94,10.0,2002
8606,79,196.97,1,6.29,14.23,10.0,2002
8607,79,196.97,1,6.46,14.4,10.0,2002
8608,79,196.97,1,6.72,12.2,10.0,2002
8609,79,196.97,1,7.22,12.7,10.0,2002
8610,79,196.97,1,7.44,15.5,10.0,2002
8611,79,196.97,1,7.49,14.74,10.0,2002
8612,79,196.97,1,7.51,14.31,10.0,2002
8613,79,196.97,1,7.72,13.13,10.0,2002
8614,79,196.97,1,8.38,16.18,10.0,2002
8615,79,196.97,1,8.54,14.82,10.0,2002
8616,79,196.97,1,9.75,14.4,10.0,2002
8617,79,196.97,1,9.75,13.55,10.0,2002
8618,79,196.97,1,9.96,15.75,10.0,2002
8619,79,196.97,1,10.5,17.95,10.0,2002
8620,79,196.97,1,10.74,15.58,10.0,2002
8621,79,196.97,1,11.7,17.19,10.0,2002
8622,79,196.97,1,11.97,17.45,10.0,2002
8623,79,196.97,1,12.67,18.8,10.0,2002
8624,79,196.97,1,12.79,16.68,10.0,2002
8625,79,196.97,1,13.8,17.45,10.0,2002
8626,79,196.97,1,14.22,18.63,10.0,2002
8627,79,196.97,1,14.74,19.48,10.0,2002
8628,79,196.97,1,14.8,18.38,10.0,2002
8629,79,196.97,1,14.83,17.87,10.0,2002
8630,79,196.97,1,16.56,20.92,10.0,2002
8631,79,196.97,1,16.82,19.82,10.0,2002
8632,79,196.97,1,16.87,20.24,10.0,2002
8633,79,196.97,1,18.58,22.27,10.0,2002
8634,79,196.97,1,18.62,21.68,10.0,2002
8635,79,196.97,1,18.79,18.8,10.0,2002
8636,79,196.97,1,18.89,20.49,10.0,2002
8637,79,196.97,1,19.32,21.77,10.0,2002
8638,79,196.97,1,20.86,22.78,10.0,2002
8639,79,196.97,1,22.09,23.21,10.0,2002
8640,79,196.97,1,22.97,22.87,10.0,2002
8641,79,196.97,1,24.14,24.14,10.0,2002
8642,79,196.97,1,25.06,23.46,10.0,2002
8643,79,196.97,1,26.85,24.9,10.0,2002
8644,79,196.97,1,27.08,24.81,10.0,2002
8645,79,196.97,1,29.13,25.92,10.0,2002
8646,79,196.97,1,31.25,25.66,10.0,2002
8647,79,196.97,1,33.33,26.17,10.0,2002
8648,79,196.97,1,35.41,26.93,10.0,2002
8649,79,196.97,1,37.49,27.44,10.0,2002
8650,79,196.97,1,39.6,27.44,10.0,2002
8651,79,196.97,1,41.68,27.95,10.0,2002
8652,79,196.97,1,7.722,18.188,8.6,1968
8653,79,196.97,1,10.174,21.4259,8.6,1968
8654,79,196.97,1,14.897,27.2094,8.6,1968
8655,79,196.97,1,19.578,27.6145,8.6,1968
8656,79,196.97,1,25.136,30.9525,8.6,1968
8657,79,196.97,1,29.317,33.5328,8.6,1968
8658,79,196.97,1,10.0,20.66,2.0,1996
8659,79,196.97,1,15.0,24.96,2.0,1996
8660,79,196.97,1,20.0,28.13,2.0,1996
8661,79,196.97,1,30.0,32.95,2.0,1996
8662,79,196.97,1,40.0,36.19,2.0,1996
8663,79,196.97,1,50.0,38.5,2.0,1996
8664,79,196.97,1,60.0,40.18,2.0,1996
8665,79,196.97,1,70.0,41.44,2.0,1996
8666,79,196.97,1,80.0,42.33,2.0,1996
8667,79,196.97,1,90.0,42.82,2.0,1996
8668,79,196.97,1,100.0,43.05,2.0,1996
8669,79,196.97,1,120.0,42.85,2.0,1996
8670,79,196.97,1,140.0,42.21,2.0,1996
8671,79,196.97,1,160.0,41.44,2.0,1996
8672,79,196.97,1,180.0,40.64,2.0,1996
8673,79,196.97,1,200.0,39.62,2.0,1996
8674,79,196.97,1,208.05,39.25,2.0,1996
8675,79,196.97,1,0.551625,1.5827,3.0,1961
8676,79,196.97,1,1337.757,18.1661,3.0,1961
8677,79,196.97,1,1352.414,17.3307,3.0,1961
8678,79,196.97,1,1657.835,16.2232,3.0,1961
8679,79,196.97,1,1671.597,15.7363,3.0,1961
8680,79,196.97,1,1676.72,16.3115,3.0,1961
8681,79,196.97,1,1717.043,14.9644,3.0,1961
8682,79,196.97,1,2076.319,14.7703,3.0,1961
8683,79,196.97,1,2089.054,14.1619,3.0,1961
8684,79,196.97,1,2142.567,13.8435,3.0,1961
8685,79,196.97,1,2544.409,13.2261,3.0,1961
8686,79,196.97,1,2552.228,12.7881,3.0,1961
8687,79,196.97,1,2552.485,13.712,3.0,1961
8688,79,196.97,1,2591.913,12.7134,3.0,1961
8689,79,196.97,1,3039.437,12.175,3.0,1961
8690,79,196.97,1,3045.31,11.8749,3.0,1961
8691,79,196.97,1,3063.087,11.5499,3.0,1961
8692,79,196.97,1,3117.653,11.4503,3.0,1961
8693,79,196.97,1,3584.116,11.1947,3.0,1961
8694,79,196.97,1,3593.892,10.6513,3.0,1961
8695,79,196.97,1,3659.325,10.3647,3.0,1961
8696,79,196.97,1,4165.47,10.0264,3.0,1961
8697,79,196.97,1,4257.826,10.1763,3.0,1961
8698,79,196.97,1,4481.972,9.5019,3.0,1961
8699,79,196.97,1,4482.056,9.8018,3.0,1961
8700,79,196.97,1,4530.525,9.1918,3.0,1961
8701,79,196.97,1,3.158,5.6775,15.0,1975
8702,79,196.97,1,4.941,7.5104,15.0,1975
8703,79,196.97,1,6.481,10.6985,15.0,1975
8704,79,196.97,1,6.605,8.6694,15.0,1975
8705,79,196.97,1,8.466,10.9075,15.0,1975
8706,79,196.97,1,8.85,9.4204,15.0,1975
8707,79,196.97,1,11.949,14.5709,15.0,1975
8708,79,196.97,1,12.095,12.4988,15.0,1975
8709,79,196.97,1,13.956,14.9207,15.0,1975
8710,79,196.97,1,20.0,32.36,3.5,1981
8711,79,196.97,1,30.0,35.48,3.5,1981
8712,79,196.97,1,40.0,37.71,3.5,1981
8713,79,196.97,1,50.0,39.39,3.5,1981
8714,79,196.97,1,60.0,40.67,3.5,1981
8715,79,196.97,1,70.0,41.65,3.5,1981
8716,79,196.97,1,80.0,42.39,3.5,1981
8717,79,196.97,1,90.0,42.91,3.5,1981
8718,79,196.97,1,100.0,43.26,3.5,1981
8719,79,196.97,1,110.0,43.46,3.5,1981
8720,79,196.97,1,120.0,43.52,3.5,1981
8721,79,196.97,1,130.0,43.49,3.5,1981
8722,79,196.97,1,140.0,43.34,3.5,1981
8723,79,196.97,1,150.0,43.11,3.5,1981
8724,79,196.97,1,9.9752,15.64575,3.0,2012
8725,79,196.97,1,12.425,17.41697,3.0,2012
8726,79,196.97,1,19.725,22.14022,3.0,2012
8727,79,196.97,1,24.772,24.64944,3.0,2012
8728,79,196.97,1,29.78,25.53505,3.0,2012
8729,79,196.97,1,37.455,28.04428,3.0,2012
8730,79,196.97,1,39.915,28.04428,3.0,2012
8731,79,196.97,1,49.923,30.2583,3.0,2012
8732,79,196.97,1,59.951,32.47232,3.0,2012
8733,79,196.97,1,69.953,33.8007,3.0,2012
8734,79,196.97,1,74.751,34.9815,3.0,2012
8735,79,196.97,1,79.968,34.9815,3.0,2012
8736,79,196.97,1,89.849,35.8671,3.0,2012
8737,79,196.97,1,100.02,36.4575,3.0,2012
8738,79,196.97,1,12.599,14.7705,4.0,1985
8739,79,196.97,1,16.446,17.5305,4.0,1985
8740,79,196.97,1,26.075,20.7812,4.0,1985
8741,79,196.97,1,37.078,23.4336,4.0,1985
8742,79,196.97,1,51.215,26.6106,4.0,1985
8743,79,196.97,1,67.803,28.2237,4.0,1985
8744,79,196.97,1,78.171,28.8364,4.0,1985
8745,79,196.97,1,96.443,31.6343,4.0,1985
8746,79,196.97,1,117.902,32.529,4.0,1985
8747,79,196.97,1,127.982,33.9044,4.0,1985
8748,79,196.97,1,169.24,32.7712,4.0,1985
8749,79,196.97,1,194.697,33.1819,4.0,1985
8750,79,196.97,1,222.5,32.7,4.0,1985
8751,79,196.97,1,234.822,31.7187,4.0,1985
8752,79,196.97,1,254.78,31.9821,4.0,1985
8753,79,196.97,1,264.365,30.3786,4.0,1985
8754,79,196.97,1,283.756,29.8172,4.0,1985
8755,79,196.97,1,41.0,26.43,3.0,1986
8756,79,196.97,1,58.0,30.35,3.0,1986
8757,79,196.97,1,77.0,33.03,3.0,1986
8758,79,196.97,1,77.06,33.8,3.0,1986
8759,79,196.97,1,77.93,32.87,3.0,1986
8760,79,196.97,1,79.85,34.12,3.0,1986
